,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4
2968,skin_cancer,irregular_border,new_mole,itching,color_change
2969,skin_cancer,asymmetry,ulceration,pain,itching
2970,skin_cancer,rapid_growth,itching,color_change,scaly_surface
2971,skin_cancer,irregular_border,rapid_growth,pain,color_change
2972,skin_cancer,asymmetry,pain,new_mole,itching
2973,skin_cancer,irregular_border,rapid_growth,pain,itching
2974,skin_cancer,asymmetry,bleeding,pain,itching
2975,skin_cancer,asymmetry,color_variation,pain,new_mole
2976,skin_cancer,asymmetry,irregular_border,diameter_growth,new_mole
2977,skin_cancer,bleeding,pain,itching,color_change
2978,skin_cancer,asymmetry,diameter_growth,ulceration,itching
2979,skin_cancer,asymmetry,irregular_border,bleeding,pain
2980,skin_cancer,irregular_border,rapid_growth,new_mole,scaly_surface
2981,skin_cancer,irregular_border,diameter_growth,new_mole,scaly_surface
2982,skin_cancer,color_variation,ulceration,color_change,scaly_surface
2983,skin_cancer,asymmetry,color_variation,new_mole,scaly_surface
2984,skin_cancer,ulceration,rapid_growth,new_mole,color_change
2985,skin_cancer,diameter_growth,ulceration,itching,scaly_surface
2986,skin_cancer,color_variation,bleeding,rapid_growth,itching
2987,skin_cancer,color_variation,bleeding,itching,scaly_surface
2988,skin_cancer,asymmetry,irregular_border,pain,scaly_surface
2989,skin_cancer,irregular_border,diameter_growth,itching,color_change
2990,skin_cancer,asymmetry,color_variation,rapid_growth,scaly_surface
2991,skin_cancer,bleeding,new_mole,itching,color_change
2992,skin_cancer,irregular_border,color_variation,rapid_growth,pain
2993,skin_cancer,asymmetry,color_variation,bleeding,scaly_surface
2994,skin_cancer,asymmetry,bleeding,pain,new_mole
2995,skin_cancer,diameter_growth,bleeding,rapid_growth,new_mole
2996,skin_cancer,bleeding,rapid_growth,new_mole,color_change
2997,skin_cancer,ulceration,bleeding,rapid_growth,itching
2998,skin_cancer,irregular_border,bleeding,new_mole,color_change
2999,skin_cancer,rapid_growth,pain,new_mole,color_change
3000,skin_cancer,color_variation,diameter_growth,new_mole,color_change
3001,skin_cancer,asymmetry,ulceration,pain,scaly_surface
3002,skin_cancer,irregular_border,diameter_growth,pain,scaly_surface
3003,skin_cancer,diameter_growth,pain,new_mole,scaly_surface
3004,skin_cancer,irregular_border,diameter_growth,rapid_growth,new_mole
3005,skin_cancer,color_variation,rapid_growth,pain,color_change
3006,skin_cancer,color_variation,diameter_growth,pain,scaly_surface
3007,skin_cancer,asymmetry,irregular_border,ulceration,bleeding
3008,skin_cancer,asymmetry,pain,itching,color_change
3009,skin_cancer,diameter_growth,bleeding,pain,itching
3010,skin_cancer,color_variation,ulceration,pain,scaly_surface
3011,skin_cancer,irregular_border,diameter_growth,pain,new_mole
3012,skin_cancer,asymmetry,pain,new_mole,color_change
3013,skin_cancer,irregular_border,new_mole,color_change,scaly_surface
3014,skin_cancer,irregular_border,bleeding,pain,color_change
3015,skin_cancer,asymmetry,irregular_border,bleeding,rapid_growth
3016,skin_cancer,irregular_border,ulceration,new_mole,itching
3017,skin_cancer,ulceration,bleeding,new_mole,scaly_surface
3018,skin_cancer,irregular_border,ulceration,itching,scaly_surface
3019,skin_cancer,diameter_growth,new_mole,color_change,scaly_surface
3020,skin_cancer,irregular_border,diameter_growth,bleeding,new_mole
3021,skin_cancer,color_variation,ulceration,itching,scaly_surface
3022,skin_cancer,diameter_growth,rapid_growth,new_mole,itching
3023,skin_cancer,asymmetry,ulceration,rapid_growth,itching
3024,skin_cancer,asymmetry,color_variation,diameter_growth,pain
3025,skin_cancer,bleeding,itching,color_change,scaly_surface
3026,skin_cancer,irregular_border,ulceration,pain,scaly_surface
3027,skin_cancer,color_variation,new_mole,color_change,scaly_surface
3028,skin_cancer,color_variation,bleeding,new_mole,scaly_surface
3029,skin_cancer,asymmetry,color_variation,ulceration,pain
3030,skin_cancer,diameter_growth,pain,itching,scaly_surface
3031,skin_cancer,irregular_border,color_variation,ulceration,rapid_growth
3032,skin_cancer,color_variation,bleeding,pain,itching
3033,skin_cancer,irregular_border,pain,new_mole,scaly_surface
3034,skin_cancer,color_variation,rapid_growth,itching,scaly_surface
3035,skin_cancer,asymmetry,irregular_border,rapid_growth,color_change
3036,skin_cancer,asymmetry,diameter_growth,ulceration,scaly_surface
3037,skin_cancer,diameter_growth,ulceration,new_mole,color_change
3038,skin_cancer,color_variation,bleeding,itching,color_change
3039,skin_cancer,diameter_growth,pain,color_change,scaly_surface
3040,skin_cancer,diameter_growth,rapid_growth,pain,scaly_surface
3041,skin_cancer,asymmetry,color_variation,rapid_growth,new_mole
3042,skin_cancer,color_variation,diameter_growth,ulceration,new_mole
3043,skin_cancer,asymmetry,irregular_border,rapid_growth,itching
3044,skin_cancer,color_variation,diameter_growth,bleeding,itching
3045,skin_cancer,irregular_border,bleeding,rapid_growth,new_mole
3046,skin_cancer,color_variation,pain,new_mole,itching
3047,skin_cancer,irregular_border,rapid_growth,pain,new_mole
3048,skin_cancer,irregular_border,bleeding,pain,itching
3049,skin_cancer,asymmetry,ulceration,bleeding,new_mole
3050,skin_cancer,color_variation,ulceration,bleeding,scaly_surface
3051,skin_cancer,asymmetry,new_mole,itching,scaly_surface
3052,skin_cancer,diameter_growth,ulceration,color_change,scaly_surface
3053,skin_cancer,irregular_border,color_variation,bleeding,rapid_growth
3054,skin_cancer,asymmetry,irregular_border,ulceration,rapid_growth
3055,skin_cancer,asymmetry,diameter_growth,rapid_growth,new_mole
3056,skin_cancer,asymmetry,color_variation,bleeding,pain
3057,skin_cancer,ulceration,bleeding,new_mole,itching
3058,skin_cancer,diameter_growth,ulceration,rapid_growth,itching
3059,skin_cancer,irregular_border,color_variation,pain,new_mole
3060,skin_cancer,asymmetry,irregular_border,diameter_growth,itching
3061,skin_cancer,color_variation,new_mole,itching,scaly_surface
3062,skin_cancer,asymmetry,ulceration,bleeding,itching
3063,skin_cancer,irregular_border,color_variation,bleeding,scaly_surface
3064,skin_cancer,irregular_border,diameter_growth,bleeding,color_change
3065,skin_cancer,asymmetry,color_variation,diameter_growth,ulceration
3066,skin_cancer,diameter_growth,ulceration,bleeding,new_mole
3067,skin_cancer,asymmetry,ulceration,new_mole,scaly_surface
3068,skin_cancer,irregular_border,ulceration,bleeding,scaly_surface
3069,skin_cancer,asymmetry,rapid_growth,itching,color_change
3070,skin_cancer,color_variation,bleeding,pain,scaly_surface
3071,skin_cancer,color_variation,diameter_growth,bleeding,rapid_growth
3072,skin_cancer,irregular_border,bleeding,itching,color_change
3073,skin_cancer,asymmetry,color_variation,new_mole,itching
3074,skin_cancer,diameter_growth,ulceration,rapid_growth,color_change
3075,skin_cancer,asymmetry,diameter_growth,bleeding,new_mole
3076,skin_cancer,asymmetry,irregular_border,diameter_growth,bleeding
3077,skin_cancer,diameter_growth,pain,new_mole,color_change
3078,skin_cancer,asymmetry,irregular_border,diameter_growth,scaly_surface
3079,skin_cancer,irregular_border,rapid_growth,pain,scaly_surface
3080,skin_cancer,color_variation,ulceration,bleeding,new_mole
3081,skin_cancer,color_variation,pain,itching,color_change
3082,skin_cancer,ulceration,new_mole,color_change,scaly_surface
3083,skin_cancer,color_variation,ulceration,new_mole,itching
3084,skin_cancer,color_variation,ulceration,pain,itching
3085,skin_cancer,diameter_growth,bleeding,new_mole,itching
3086,skin_cancer,color_variation,bleeding,rapid_growth,color_change
3087,skin_cancer,color_variation,diameter_growth,bleeding,color_change
3088,skin_cancer,rapid_growth,new_mole,itching,color_change
3089,skin_cancer,asymmetry,diameter_growth,itching,color_change
3090,skin_cancer,asymmetry,color_variation,rapid_growth,color_change
3091,skin_cancer,asymmetry,bleeding,new_mole,color_change
3092,skin_cancer,diameter_growth,bleeding,pain,color_change
3093,skin_cancer,irregular_border,ulceration,pain,color_change
3094,skin_cancer,irregular_border,diameter_growth,rapid_growth,color_change
3095,skin_cancer,irregular_border,color_variation,ulceration,scaly_surface
3096,skin_cancer,irregular_border,color_variation,diameter_growth,scaly_surface
3097,skin_cancer,irregular_border,color_variation,bleeding,new_mole
3098,skin_cancer,irregular_border,color_variation,pain,scaly_surface
3099,skin_cancer,bleeding,new_mole,color_change,scaly_surface
3100,skin_cancer,irregular_border,rapid_growth,itching,scaly_surface
3101,skin_cancer,asymmetry,rapid_growth,pain,scaly_surface
3102,skin_cancer,asymmetry,diameter_growth,new_mole,scaly_surface
3103,skin_cancer,irregular_border,ulceration,bleeding,itching
3104,skin_cancer,rapid_growth,pain,new_mole,scaly_surface
3105,skin_cancer,asymmetry,bleeding,rapid_growth,pain
3106,skin_cancer,rapid_growth,pain,new_mole,itching
3107,skin_cancer,irregular_border,rapid_growth,color_change,scaly_surface
3108,skin_cancer,color_variation,pain,new_mole,color_change
3109,skin_cancer,bleeding,rapid_growth,new_mole,scaly_surface
3110,skin_cancer,irregular_border,ulceration,rapid_growth,new_mole
3111,skin_cancer,ulceration,bleeding,pain,itching
3112,skin_cancer,color_variation,ulceration,bleeding,rapid_growth
3113,skin_cancer,irregular_border,color_variation,ulceration,pain
3114,skin_cancer,asymmetry,irregular_border,color_change,scaly_surface
3115,skin_cancer,color_variation,diameter_growth,rapid_growth,new_mole
3116,skin_cancer,rapid_growth,new_mole,color_change,scaly_surface
3117,skin_cancer,bleeding,pain,new_mole,scaly_surface
3118,skin_cancer,irregular_border,color_variation,diameter_growth,itching
3119,skin_cancer,diameter_growth,bleeding,itching,color_change
3120,skin_cancer,asymmetry,diameter_growth,pain,new_mole
3121,skin_cancer,asymmetry,diameter_growth,pain,itching
3122,skin_cancer,color_variation,rapid_growth,itching,color_change
3123,skin_cancer,ulceration,bleeding,new_mole,color_change
3124,skin_cancer,bleeding,rapid_growth,pain,color_change
3125,skin_cancer,bleeding,rapid_growth,color_change,scaly_surface
3126,skin_cancer,asymmetry,diameter_growth,bleeding,rapid_growth
3127,skin_cancer,color_variation,diameter_growth,ulceration,scaly_surface
3128,skin_cancer,irregular_border,diameter_growth,rapid_growth,itching
3129,skin_cancer,asymmetry,color_variation,diameter_growth,new_mole
3130,skin_cancer,irregular_border,color_variation,ulceration,itching
3131,skin_cancer,asymmetry,ulceration,bleeding,color_change
3132,skin_cancer,ulceration,rapid_growth,new_mole,itching
3133,skin_cancer,asymmetry,irregular_border,itching,color_change
3134,skin_cancer,asymmetry,ulceration,new_mole,color_change
3135,skin_cancer,asymmetry,diameter_growth,bleeding,color_change
3136,skin_cancer,color_variation,diameter_growth,pain,itching
3137,skin_cancer,asymmetry,color_variation,bleeding,new_mole
3138,skin_cancer,irregular_border,diameter_growth,bleeding,itching
3139,skin_cancer,diameter_growth,rapid_growth,pain,new_mole
3140,skin_cancer,asymmetry,irregular_border,bleeding,new_mole
3141,skin_cancer,irregular_border,ulceration,rapid_growth,pain
3142,skin_cancer,irregular_border,color_variation,diameter_growth,bleeding
3143,skin_cancer,irregular_border,diameter_growth,pain,color_change
3144,skin_cancer,diameter_growth,rapid_growth,itching,scaly_surface
3145,skin_cancer,rapid_growth,pain,itching,scaly_surface
3146,skin_cancer,irregular_border,diameter_growth,rapid_growth,scaly_surface
3147,skin_cancer,asymmetry,rapid_growth,color_change,scaly_surface
3148,skin_cancer,ulceration,pain,new_mole,scaly_surface
3149,skin_cancer,asymmetry,color_variation,diameter_growth,color_change
3150,skin_cancer,asymmetry,irregular_border,bleeding,scaly_surface
3151,skin_cancer,asymmetry,color_variation,bleeding,itching
3152,skin_cancer,pain,new_mole,itching,color_change
3153,skin_cancer,irregular_border,diameter_growth,rapid_growth,pain
3154,skin_cancer,ulceration,rapid_growth,pain,new_mole
3155,skin_cancer,irregular_border,ulceration,bleeding,pain
3156,skin_cancer,asymmetry,pain,itching,scaly_surface
3157,skin_cancer,diameter_growth,ulceration,bleeding,rapid_growth
3158,skin_cancer,diameter_growth,ulceration,rapid_growth,new_mole
3159,skin_cancer,asymmetry,diameter_growth,ulceration,bleeding
3160,skin_cancer,bleeding,pain,new_mole,itching
3161,skin_cancer,irregular_border,diameter_growth,new_mole,color_change
3162,skin_cancer,color_variation,bleeding,new_mole,itching
3163,skin_cancer,irregular_border,color_variation,pain,itching
3164,skin_cancer,irregular_border,ulceration,pain,itching
3165,skin_cancer,asymmetry,color_variation,rapid_growth,itching
3166,skin_cancer,irregular_border,bleeding,new_mole,itching
3167,skin_cancer,color_variation,bleeding,pain,new_mole
3168,skin_cancer,asymmetry,irregular_border,rapid_growth,pain
3169,skin_cancer,asymmetry,bleeding,new_mole,scaly_surface
3170,skin_cancer,asymmetry,rapid_growth,new_mole,color_change
3171,skin_cancer,asymmetry,rapid_growth,pain,color_change
3172,skin_cancer,diameter_growth,ulceration,itching,color_change
3173,skin_cancer,irregular_border,ulceration,rapid_growth,itching
3174,skin_cancer,color_variation,diameter_growth,bleeding,pain
3175,skin_cancer,asymmetry,color_variation,rapid_growth,pain
3176,skin_cancer,ulceration,new_mole,itching,scaly_surface
3177,skin_cancer,bleeding,new_mole,itching,scaly_surface
3178,skin_cancer,ulceration,bleeding,rapid_growth,new_mole
3179,skin_cancer,color_variation,diameter_growth,ulceration,color_change
3180,skin_cancer,color_variation,bleeding,color_change,scaly_surface
3181,skin_cancer,asymmetry,color_variation,itching,color_change
3182,skin_cancer,color_variation,ulceration,rapid_growth,scaly_surface
3183,skin_cancer,irregular_border,color_variation,pain,color_change
3184,skin_cancer,color_variation,rapid_growth,new_mole,itching
3185,skin_cancer,diameter_growth,rapid_growth,pain,color_change
3186,skin_cancer,irregular_border,diameter_growth,ulceration,itching
3187,skin_cancer,ulceration,new_mole,itching,color_change
3188,skin_cancer,pain,new_mole,itching,scaly_surface
3189,skin_cancer,bleeding,rapid_growth,itching,color_change
3190,skin_cancer,asymmetry,color_variation,bleeding,color_change
3191,skin_cancer,irregular_border,ulceration,bleeding,new_mole
3192,skin_cancer,asymmetry,bleeding,itching,color_change
3193,skin_cancer,diameter_growth,bleeding,itching,scaly_surface
3194,skin_cancer,color_variation,itching,color_change,scaly_surface
3195,skin_cancer,asymmetry,diameter_growth,color_change,scaly_surface
3196,skin_cancer,ulceration,bleeding,itching,scaly_surface
3197,skin_cancer,ulceration,pain,color_change,scaly_surface
3198,skin_cancer,asymmetry,irregular_border,diameter_growth,ulceration
3199,skin_cancer,ulceration,pain,new_mole,color_change
3200,skin_cancer,irregular_border,color_variation,rapid_growth,new_mole
3201,skin_cancer,color_variation,bleeding,rapid_growth,new_mole
3202,skin_cancer,ulceration,bleeding,color_change,scaly_surface
3203,skin_cancer,diameter_growth,rapid_growth,itching,color_change
3204,skin_cancer,asymmetry,diameter_growth,rapid_growth,color_change
3205,skin_cancer,rapid_growth,new_mole,itching,scaly_surface
3206,skin_cancer,rapid_growth,pain,itching,color_change
3207,skin_cancer,color_variation,diameter_growth,new_mole,itching
3208,skin_cancer,irregular_border,diameter_growth,ulceration,new_mole
3209,skin_cancer,diameter_growth,ulceration,pain,scaly_surface
3210,skin_cancer,asymmetry,color_variation,ulceration,rapid_growth
3211,skin_cancer,bleeding,rapid_growth,itching,scaly_surface
3212,skin_cancer,diameter_growth,bleeding,new_mole,color_change
3213,skin_cancer,color_variation,diameter_growth,pain,color_change
3214,skin_cancer,irregular_border,pain,new_mole,itching
3215,skin_cancer,asymmetry,color_variation,ulceration,bleeding
3216,skin_cancer,ulceration,pain,itching,color_change
3217,skin_cancer,ulceration,rapid_growth,pain,itching
3218,skin_cancer,asymmetry,irregular_border,pain,new_mole
3219,skin_cancer,asymmetry,bleeding,pain,color_change
3220,skin_cancer,ulceration,bleeding,rapid_growth,scaly_surface
3221,skin_cancer,asymmetry,bleeding,rapid_growth,color_change
3222,skin_cancer,asymmetry,rapid_growth,new_mole,itching
3223,skin_cancer,irregular_border,diameter_growth,color_change,scaly_surface
3224,skin_cancer,irregular_border,bleeding,pain,scaly_surface
3225,skin_cancer,new_mole,itching,color_change,scaly_surface
3226,skin_cancer,asymmetry,irregular_border,pain,itching
3227,skin_cancer,color_variation,diameter_growth,itching,color_change
3228,skin_cancer,asymmetry,irregular_border,ulceration,new_mole
3229,skin_cancer,color_variation,bleeding,new_mole,color_change
